#edgeID	previous_nodeID	following_nodeID	species	/mss6/cherry/GNNASM/feature_extract/distance/cpp_edit/dnaShape/MGW	kmer	label
610	342	340	gibbon	0.0459844	0.992157	1
611	342	340	orangutan	0.0366191	0.992157	1
612	339	341	bonobo	0.0443109	1.0	1
613	339	341	chimp	0.0450065	1.0	1
614	339	341	gorilla	0.040161	0.984251	1
615	339	341	orangutan	0.0337726	0.992157	1
616	339	344	gibbon	0.0519674	0.992157	1
617	341	339	bonobo	0.0443109	1.0	1
618	341	339	chimp	0.0450065	1.0	1
619	341	339	gorilla	0.040161	0.984251	1
620	341	339	orangutan	0.0337726	0.992157	1
621	341	323	gibbon	0.114609	0.992157	1
622	347	355	bonobo	0.0314951	0.992157	1
623	347	348	gibbon	0.0265489	0.984251	1
624	347	348	gorilla	0.014679	0.968246	1
625	347	348	human	0.0160845	0.984251	1
626	355	347	bonobo	0.0314951	0.992157	1
627	355	356	gibbon	0.0281496	0.984251	1
628	355	356	gorilla	0.00626108	0.956767	1
629	355	356	human	0.00599291	0.976281	1
630	355	356	orangutan	0.00654877	0.984251	1
631	348	356	bonobo	0.0187897	0.984251	1
632	348	347	gibbon	0.0265489	0.984251	1
633	348	347	gorilla	0.014679	0.968246	1
634	348	347	human	0.0160845	0.984251	1
635	356	348	bonobo	0.0187897	0.984251	1
636	356	355	gibbon	0.0281496	0.984251	1
637	356	355	gorilla	0.00626108	0.956767	1
638	356	355	human	0.00599291	0.976281	1
639	356	355	orangutan	0.00654877	0.984251	1
640	349	351	bonobo	0.0248262	1.0	1
641	349	351	chimp	0.0926906	1.0	1
642	349	350	gibbon	0.158379	0.984251	1
643	349	350	gorilla	0.0347878	1.0	1
644	349	350	orangutan	0.0219756	0.984251	1
645	351	349	bonobo	0.0248262	1.0	1
646	351	349	chimp	0.0926906	1.0	1
647	351	417	gibbon	0.0868396	0.992157	1
648	351	352	gorilla	0.0248471	0.992157	1
649	351	352	human	0.0187524	0.984251	1
650	350	352	bonobo	0.12478	0.992157	1
651	350	352	chimp	0.0236063	1.0	1
652	350	349	gibbon	0.158379	0.984251	1
653	350	349	gorilla	0.0347878	1.0	1
654	350	349	orangutan	0.0219756	0.984251	1
655	352	350	bonobo	0.12478	0.992157	1
656	352	350	chimp	0.0236063	1.0	1
657	352	346	gibbon	0.0280951	0.976281	1
658	352	346	orangutan	0.0273901	1.0	1
659	352	351	gorilla	0.0248471	0.992157	1
660	352	351	human	0.0187524	0.984251	1
661	353	354	bonobo	0.0226569	0.976281	1
662	353	354	chimp	0.0176185	1.0	1
663	353	354	gorilla	0.0165933	0.984251	1
664	354	353	bonobo	0.0226569	0.976281	1
665	354	353	chimp	0.0176185	1.0	1
666	354	353	gorilla	0.0165933	0.984251	1
667	354	495	gibbon	0.0950371	0.992157	1
668	357	358	bonobo	0.0101579	0.984251	1
669	357	358	chimp	0.0115212	0.992157	1
670	357	358	gorilla	0.0108251	1.0	1
671	357	358	human	0.011271	1.0	1
672	357	358	orangutan	0.00890995	0.992157	1
673	357	481	gibbon	0.0232188	1.0	1
674	358	357	bonobo	0.0101579	0.984251	1
675	358	357	chimp	0.0115212	0.992157	1
676	358	357	gorilla	0.0108251	1.0	1
677	358	357	human	0.011271	1.0	1
678	358	357	orangutan	0.00890995	0.992157	1
679	358	482	gibbon	0.0835635	0.992157	1
680	364	363	bonobo	0.0100638	0.992157	1
681	364	363	chimp	0.0108406	0.992157	1
682	364	363	gorilla	0.0118593	0.976281	1
683	364	363	orangutan	0.0116729	0.992157	1
684	364	513	gibbon	0.0150251	1.0	1
685	363	364	bonobo	0.0100638	0.992157	1
686	363	364	chimp	0.0108406	0.992157	1
687	363	364	gorilla	0.0118593	0.976281	1
688	363	364	orangutan	0.0116729	0.992157	1
689	363	514	gibbon	0.0295286	0.992157	1
690	365	366	bonobo	0.0435545	0.992157	1
691	365	366	chimp	0.0396539	0.968246	1
692	365	366	gorilla	0.992157	1
693	365	366	human	0.992157	1
694	365	361	gibbon	0.0249248	0.976281	1
695	365	361	orangutan	0.0156584	1.0	1
696	366	365	bonobo	0.0435545	0.992157	1
697	366	365	chimp	0.0396539	0.968246	1
698	366	365	gorilla	0.992157	1
699	366	365	human	0.992157	1
700	366	360	gibbon	0.0973669	1.0	1
701	366	360	orangutan	0.0185918	0.960143	1
702	373	374	bonobo	0.0172406	1.0	1
703	373	374	gorilla	0.0694739	0.992157	1
704	373	374	orangutan	0.0459013	0.976281	1
705	373	371	gibbon	0.05396	0.992157	1
706	374	373	bonobo	0.0172406	1.0	1
707	374	373	gorilla	0.0694739	0.992157	1
708	374	373	orangutan	0.0459013	0.976281	1
709	374	370	chimp	0.0381417	1.0	1
710	375	376	bonobo	0.0468237	1.0	1
711	375	376	chimp	0.0392065	0.984251	1
712	375	376	gibbon	0.024841	1.0	1
713	375	376	gorilla	0.0335106	0.992157	1
714	375	376	human	0.0364603	0.984251	1
715	375	371	orangutan	0.0355697	1.0	1
716	376	375	bonobo	0.0468237	1.0	1
717	376	375	chimp	0.0392065	0.984251	1
718	376	375	gibbon	0.024841	1.0	1
719	376	375	gorilla	0.0335106	0.992157	1
720	376	375	human	0.0364603	0.984251	1
721	376	372	orangutan	0.0621542	0.992157	1
722	377	378	bonobo	0.0148812	0.984251	1
723	377	378	chimp	0.0154916	0.992157	1
724	377	378	gorilla	0.0173547	0.968246	1
725	377	378	human	0.0137796	0.976281	1
726	377	378	orangutan	0.0150736	1.0	1
727	377	379	gibbon	0.0308595	0.984251	1
728	378	377	bonobo	0.0148812	0.984251	1
729	378	377	chimp	0.0154916	0.992157	1
730	378	377	gorilla	0.0173547	0.968246	1
731	378	377	human	0.0137796	0.976281	1
732	378	377	orangutan	0.0150736	1.0	1
733	378	434	gibbon	0.0138042	0.992157	1
734	34	38	bonobo	0.0288166	0.976281	1
735	34	38	gibbon	0.0687254	0.992157	1
736	34	38	orangutan	0.0307471	1.0	1
737	34	22	chimp	0.0490493	0.984251	1
738	34	36	gorilla	0.0186943	0.992157	1
739	34	33	human	0.00818017	0.984251	1
740	38	34	bonobo	0.0288166	0.976281	1
741	38	34	gibbon	0.0687254	0.992157	1
742	38	34	orangutan	0.0307471	1.0	1
743	38	32	gorilla	0.0291241	0.992157	1
744	38	37	human	0.0145615	0.972961	1
745	35	36	bonobo	0.0208586	0.992157	1
746	35	36	chimp	0.0125447	0.984251	1
747	35	36	gibbon	0.0473982	1.0	1
748	35	36	human	0.0109324	1.0	1
749	35	36	orangutan	0.00665955	0.992157	1
750	35	30	gorilla	0.0157266	0.992157	1
751	36	35	bonobo	0.0208586	0.992157	1
752	36	35	chimp	0.0125447	0.984251	1
753	36	35	gibbon	0.0473982	1.0	1
754	36	35	human	0.0109324	1.0	1
755	36	35	orangutan	0.00665955	0.992157	1
756	36	34	gorilla	0.0186943	0.992157	1
757	380	379	bonobo	0.0285983	0.984251	1
758	380	379	chimp	0.0295418	0.984251	1
759	380	379	gorilla	0.0285846	1.0	1
760	380	433	gibbon	0.116756	0.984251	1
761	379	380	bonobo	0.0285983	0.984251	1
762	379	380	chimp	0.0295418	0.984251	1
763	379	380	gorilla	0.0285846	1.0	1
764	379	377	gibbon	0.0308595	0.984251	1
765	385	386	bonobo	0.0233686	0.984251	1
766	385	386	chimp	0.0191402	0.948566	1
767	385	386	human	0.018635	1.0	1
768	385	401	gibbon	0.0389621	0.984251	1
769	385	401	orangutan	0.0499735	0.984251	1
770	386	385	bonobo	0.0233686	0.984251	1
771	386	385	chimp	0.0191402	0.948566	1
772	386	385	human	0.018635	1.0	1
773	386	402	gibbon	0.0914162	0.976281	1
774	386	402	orangutan	0.0165624	0.992157	1
775	387	388	bonobo	0.0109966	0.984251	1
776	387	388	chimp	0.009856	0.984251	1
777	387	388	gorilla	0.0107	1.0	1
778	387	388	human	0.011095	0.984251	1
779	387	388	orangutan	0.0491827	0.992157	1
780	387	532	gibbon	0.0297844	0.992157	1
781	388	387	bonobo	0.0109966	0.984251	1
782	388	387	chimp	0.009856	0.984251	1
783	388	387	gorilla	0.0107	1.0	1
784	388	387	human	0.011095	0.984251	1
785	388	387	orangutan	0.0491827	0.992157	1
786	388	531	gibbon	0.0456023	0.976281	1
787	391	392	bonobo	0.0192032	0.984251	1
788	391	392	human	0.0227135	1.0	1
789	391	382	gibbon	0.0563931	0.992157	1
790	391	382	orangutan	0.0395911	1.0	1
791	392	391	bonobo	0.0192032	0.984251	1
792	392	391	human	0.0227135	1.0	1
793	392	400	gibbon	0.0616653	0.992157	1
794	396	395	bonobo	0.459676	1.0	1
795	396	395	gibbon	0.320408	0.968246	1
796	396	395	gorilla	0.0367388	1.0	1
797	395	396	bonobo	0.459676	1.0	1
798	395	396	gibbon	0.320408	0.968246	1
799	395	396	gorilla	0.0367388	1.0	1
800	395	383	orangutan	0.0278004	0.992157	1
801	1	2	bonobo	0.0628871	0.980958	1
802	1	2	chimp	0.0627886	1.0	1
803	1	2	gorilla	0.0616565	0.992157	1
804	1	2	human	0.0628134	0.992157	1
805	1	2	orangutan	0.0670997	0.984251	1
806	1	4	gibbon	0.0214118	1.0	1
807	2	1	bonobo	0.0628871	0.980958	1
808	2	1	chimp	0.0627886	1.0	1
809	2	1	gorilla	0.0616565	0.992157	1
810	2	1	human	0.0628134	0.992157	1
811	2	1	orangutan	0.0670997	0.984251	1
812	2	5	gibbon	0.0265533	0.992157	1
813	397	398	bonobo	0.00392002	1.0	1
814	397	398	chimp	0.00687987	0.984251	1
815	397	398	gibbon	0.249938	0.992157	1
816	397	398	gorilla	0.00388666	0.984251	1
817	397	398	human	0.0043739	1.0	1
818	398	397	bonobo	0.00392002	1.0	1
819	398	397	chimp	0.00687987	0.984251	1
820	398	397	gibbon	0.249938	0.992157	1
821	398	397	gorilla	0.00388666	0.984251	1
822	398	397	human	0.0043739	1.0	1
823	398	394	orangutan	0.0374266	0.976281	1
824	399	400	bonobo	0.0180253	1.0	1
825	399	400	chimp	0.0182655	0.984251	1
826	399	400	gorilla	0.0176809	0.992157	1
827	399	400	human	0.0177449	1.0	1
828	399	400	orangutan	0.047942	0.976281	1
829	400	399	bonobo	0.0180253	1.0	1
830	400	399	chimp	0.0182655	0.984251	1
831	400	399	gorilla	0.0176809	0.992157	1
832	400	399	human	0.0177449	1.0	1
833	400	399	orangutan	0.047942	0.976281	1
834	400	392	gibbon	0.0616653	0.992157	1
835	403	404	bonobo	0.00461532	0.968246	1
836	403	404	chimp	0.00479115	0.976281	1
837	403	404	orangutan	0.00927097	1.0	1
838	403	144	gibbon	0.0569911	0.984251	1
839	404	403	bonobo	0.00461532	0.968246	1
840	404	403	chimp	0.00479115	0.976281	1
841	404	403	orangutan	0.00927097	1.0	1
842	404	143	gibbon	0.129116	0.992157	1
843	407	408	bonobo	0.00954913	0.984251	1
844	407	408	chimp	0.0104658	0.992157	1
845	407	408	gorilla	0.00394013	0.992157	1
846	407	408	orangutan	0.00408567	0.943729	1
847	407	405	gibbon	0.0910627	1.0	1
848	408	407	bonobo	0.00954913	0.984251	1
849	408	407	chimp	0.0104658	0.992157	1
850	408	407	gorilla	0.00394013	0.992157	1
851	408	407	orangutan	0.00408567	0.943729	1
852	408	406	gibbon	0.0877338	1.0	1
853	412	411	bonobo	0.0345989	0.992157	1
854	412	411	chimp	0.11114	0.984251	1
855	412	411	gibbon	0.114886	1.0	1
856	412	411	human	0.0352629	0.968246	1
857	412	414	gorilla	0.0619534	1.0	1
858	411	412	bonobo	0.0345989	0.992157	1
859	411	412	chimp	0.11114	0.984251	1
860	411	412	gibbon	0.114886	1.0	1
861	411	412	human	0.0352629	0.968246	1
862	411	413	gorilla	0.0581804	1.0	1
863	413	414	bonobo	0.0683737	0.992157	1
864	413	414	human	0.0713273	1.0	1
865	413	411	gorilla	0.0581804	1.0	1
866	414	413	bonobo	0.0683737	0.992157	1
867	414	413	human	0.0713273	1.0	1
868	414	410	chimp	0.0296845	0.992157	1
869	414	412	gorilla	0.0619534	1.0	1
870	416	424	bonobo	0.0147939	0.984251	1
871	416	424	chimp	0.0143403	1.0	1
872	416	415	gibbon	0.0344211	1.0	1
873	416	415	gorilla	0.00516498	0.976281	1
874	416	415	human	0.00458274	0.984251	1
875	424	416	bonobo	0.0147939	0.984251	1
876	424	416	chimp	0.0143403	1.0	1
877	424	423	gorilla	0.00629095	0.984251	1
878	424	423	human	0.00675323	1.0	1
879	424	423	orangutan	0.00785938	0.992157	1
880	417	418	bonobo	0.00394945	1.0	1
881	417	418	chimp	0.0051579	0.992157	1
882	417	418	human	0.00527917	0.992157	1
883	417	351	gibbon	0.0868396	0.992157	1
884	417	421	gorilla	0.0322985	0.992157	1
885	417	419	orangutan	0.0177707	0.976281	1
886	418	417	bonobo	0.00394945	1.0	1
887	418	417	chimp	0.0051579	0.992157	1
888	418	417	human	0.00527917	0.992157	1
889	418	422	gibbon	0.020831	1.0	1
890	418	422	gorilla	0.0222541	0.984251	1
891	415	423	bonobo	0.0153721	1.0	1
892	415	423	chimp	0.0157601	0.984251	1
893	415	416	gibbon	0.0344211	1.0	1
894	415	416	gorilla	0.00516498	0.976281	1
895	415	416	human	0.00458274	0.984251	1
896	423	415	bonobo	0.0153721	1.0	1
897	423	415	chimp	0.0157601	0.984251	1
898	423	424	gorilla	0.00629095	0.984251	1
899	423	424	human	0.00675323	1.0	1
900	423	424	orangutan	0.00785938	0.992157	1
901	39	40	bonobo	0.0152494	0.984251	1
902	39	40	chimp	0.0144011	0.992157	1
903	39	40	gorilla	0.0163482	1.0	1
904	39	40	human	0.014102	0.992157	1
905	39	40	orangutan	0.00471323	0.984251	1
906	39	41	gibbon	0.033849	1.0	1
907	40	39	bonobo	0.0152494	0.984251	1
908	40	39	chimp	0.0144011	0.992157	1
909	40	39	gorilla	0.0163482	1.0	1
910	40	39	human	0.014102	0.992157	1
911	40	39	orangutan	0.00471323	0.984251	1
912	40	42	gibbon	0.0506195	0.968246	1
913	421	422	bonobo	0.00452692	0.992157	1
914	421	422	chimp	0.00411353	0.992157	1
915	421	422	human	0.00787753	1.0	1
916	421	422	orangutan	0.00875097	0.984251	1
917	421	11	gibbon	0.0574175	0.992157	1
918	421	417	gorilla	0.0322985	0.992157	1
919	422	421	bonobo	0.00452692	0.992157	1
920	422	421	chimp	0.00411353	0.992157	1
921	422	421	human	0.00787753	1.0	1
922	422	421	orangutan	0.00875097	0.984251	1
923	422	418	gibbon	0.020831	1.0	1
924	422	418	gorilla	0.0222541	0.984251	1
925	425	426	bonobo	0.00589561	0.992157	1
926	425	426	human	0.00688248	0.992157	1
927	425	426	orangutan	0.984251	1
928	425	77	gibbon	0.058289	0.976281	1
929	426	425	bonobo	0.00589561	0.992157	1
930	426	425	human	0.00688248	0.992157	1
931	426	425	orangutan	0.984251	1
932	426	78	gibbon	0.0217671	0.976281	1
933	427	428	bonobo	0.00624447	1.0	1
934	427	428	chimp	0.00602489	0.992157	1
935	427	428	gorilla	0.00345872	0.992157	1
936	427	428	orangutan	0.00599178	1.0	1
937	427	452	gibbon	0.0589054	1.0	1
938	428	427	bonobo	0.00624447	1.0	1
939	428	427	chimp	0.00602489	0.992157	1
940	428	427	gorilla	0.00345872	0.992157	1
941	428	427	orangutan	0.00599178	1.0	1
942	428	448	gibbon	0.0584693	1.0	1
943	429	430	bonobo	0.064067	0.992157	1
944	429	430	chimp	0.00423606	0.976281	1
945	429	430	gibbon	0.00750127	0.976281	1
946	429	430	human	0.00991805	1.0	1
947	429	430	orangutan	0.0131342	1.0	1
948	429	431	gorilla	0.242987	0.984251	1
949	430	429	bonobo	0.064067	0.992157	1
950	430	429	chimp	0.00423606	0.976281	1
951	430	429	gibbon	0.00750127	0.976281	1
952	430	429	human	0.00991805	1.0	1
953	430	429	orangutan	0.0131342	1.0	1
954	430	432	gorilla	0.0145304	0.992157	1
955	434	433	bonobo	0.0224063	0.984251	1
956	434	433	human	0.0227782	0.964898	1
957	434	433	orangutan	0.0232025	0.992157	1
958	434	378	gibbon	0.0138042	0.992157	1
959	433	434	bonobo	0.0224063	0.984251	1
960	433	434	human	0.0227782	0.964898	1
961	433	434	orangutan	0.0232025	0.992157	1
962	433	380	gibbon	0.116756	0.984251	1
963	432	431	bonobo	0.00505208	1.0	1
964	432	431	chimp	1.0	1
965	432	431	human	0.00595046	0.984251	1
966	432	431	orangutan	0.00567518	0.984251	1
967	432	430	gorilla	0.0145304	0.992157	1
968	431	432	bonobo	0.00505208	1.0	1
969	431	432	chimp	1.0	1
970	431	432	human	0.00595046	0.984251	1
971	431	432	orangutan	0.00567518	0.984251	1
972	431	429	gorilla	0.242987	0.984251	1
973	41	42	bonobo	0.00666165	0.976281	1
974	41	42	chimp	0.00891105	0.976281	1
975	41	42	gorilla	0.00625896	0.984251	1
976	41	42	human	0.0090734	0.976281	1
977	41	42	orangutan	0.0252975	0.968246	1
978	41	39	gibbon	0.033849	1.0	1
979	42	41	bonobo	0.00666165	0.976281	1
980	42	41	chimp	0.00891105	0.976281	1
981	42	41	gorilla	0.00625896	0.984251	1
982	42	41	human	0.0090734	0.976281	1
983	42	41	orangutan	0.0252975	0.968246	1
984	42	40	gibbon	0.0506195	0.968246	1
985	439	440	bonobo	0.00891133	0.992157	1
986	439	440	chimp	0.00968659	0.964898	1
987	439	440	gorilla	0.00803976	0.984251	1
988	439	440	human	0.0117288	0.968246	1
989	439	440	orangutan	0.0097349	1.0	1
990	439	437	gibbon	0.0554339	0.992157	1
991	440	439	bonobo	0.00891133	0.992157	1
992	440	439	chimp	0.00968659	0.964898	1
993	440	439	gorilla	0.00803976	0.984251	1
994	440	439	human	0.0117288	0.968246	1
995	440	439	orangutan	0.0097349	1.0	1
996	440	438	gibbon	0.0895814	0.968246	1
997	441	459	bonobo	0.0269076	0.992157	1
998	441	459	chimp	0.0232886	0.984251	1
999	441	442	gibbon	0.00560896	0.992157	1
1000	441	442	human	0.00820077	0.968246	1
1001	459	441	bonobo	0.0269076	0.992157	1
1002	459	441	chimp	0.0232886	0.984251	1
1003	459	460	gibbon	0.0187648	0.984251	1
1004	459	460	gorilla	0.00501128	0.980958	1
1005	459	460	human	0.006892	1.0	1
1006	459	460	orangutan	0.00336308	0.976281	1
1007	443	444	bonobo	0.00870843	0.992157	1
1008	443	444	chimp	0.00754084	0.984251	1
1009	443	444	gibbon	0.0114383	0.992157	1
1010	443	444	human	0.0054562	0.992157	1
1011	443	444	orangutan	0.00868814	1.0	1
1012	443	445	gorilla	0.0110865	1.0	1
1013	444	443	bonobo	0.00870843	0.992157	1
1014	444	443	chimp	0.00754084	0.984251	1
1015	444	443	gibbon	0.0114383	0.992157	1
1016	444	443	human	0.0054562	0.992157	1
1017	444	443	orangutan	0.00868814	1.0	1
1018	442	460	bonobo	0.0415985	0.984251	1
1019	442	460	chimp	0.0426074	0.992157	1
1020	442	441	gibbon	0.00560896	0.992157	1
1021	442	441	human	0.00820077	0.968246	1
1022	460	442	bonobo	0.0415985	0.984251	1
1023	460	442	chimp	0.0426074	0.992157	1
1024	460	459	gibbon	0.0187648	0.984251	1
1025	460	459	gorilla	0.00501128	0.980958	1
1026	460	459	human	0.006892	1.0	1
1027	460	459	orangutan	0.00336308	0.976281	1
1028	448	447	bonobo	0.0376809	0.976281	1
1029	448	447	chimp	0.0590915	0.968246	1
1030	448	447	gorilla	0.0581327	0.984251	1
1031	448	447	human	0.00597905	0.992157	1
1032	448	428	gibbon	0.0584693	1.0	1
1033	447	448	bonobo	0.0376809	0.976281	1
1034	447	448	chimp	0.0590915	0.968246	1
1035	447	448	gorilla	0.0581327	0.984251	1
1036	447	448	human	0.00597905	0.992157	1
1037	447	209	gibbon	0.0176571	1.0	1
1038	449	450	bonobo	0.0640595	0.992157	1
1039	449	450	gibbon	0.215134	1.0	1
1040	449	450	human	0.0420463	1.0	1
1041	449	450	orangutan	0.013198	0.972961	1
1042	449	453	chimp	0.0283201	0.992157	1
1043	449	453	gorilla	0.0260422	1.0	1
1044	450	449	bonobo	0.0640595	0.992157	1
1045	450	449	gibbon	0.215134	1.0	1
1046	450	449	human	0.0420463	1.0	1
1047	450	449	orangutan	0.013198	0.972961	1
1048	450	454	chimp	0.0472729	1.0	1
1049	450	454	gorilla	0.0489981	0.976281	1
1050	453	454	bonobo	0.0118667	0.992157	1
1051	453	454	gibbon	0.0237676	0.992157	1
1052	453	454	human	0.0257171	0.992157	1
1053	453	454	orangutan	0.0176935	0.992157	1
1054	453	449	chimp	0.0283201	0.992157	1
1055	453	449	gorilla	0.0260422	1.0	1
1056	454	453	bonobo	0.0118667	0.992157	1
1057	454	453	gibbon	0.0237676	0.992157	1
1058	454	453	human	0.0257171	0.992157	1
1059	454	453	orangutan	0.0176935	0.992157	1
1060	454	450	chimp	0.0472729	1.0	1
1061	454	450	gorilla	0.0489981	0.976281	1
1062	456	455	bonobo	0.00641711	0.984251	1
1063	456	455	human	0.0106925	0.968246	1
1064	456	455	orangutan	0.00899952	0.984251	1
1065	456	225	gibbon	0.024737	1.0	1
1066	455	456	bonobo	0.00641711	0.984251	1
1067	455	456	human	0.0106925	0.968246	1
1068	455	456	orangutan	0.00899952	0.984251	1
1069	455	223	gibbon	0.0752808	1.0	1
1070	457	458	bonobo	0.0115872	0.984251	1
1071	457	458	human	0.0168472	1.0	1
1072	457	458	orangutan	0.0097386	0.976281	1
1073	457	243	gorilla	0.0279317	1.0	1
1074	458	457	bonobo	0.0115872	0.984251	1
1075	458	457	human	0.0168472	1.0	1
1076	458	457	orangutan	0.0097386	0.976281	1
1077	458	244	gorilla	0.0157744	0.984251	1
1078	461	463	bonobo	0.0853113	0.992157	1
1079	461	463	chimp	0.0236051	0.968246	1
1080	461	465	gibbon	0.0448578	0.976281	1
1081	461	465	gorilla	0.0115466	0.992157	1
1082	461	465	orangutan	0.0219445	0.984251	1
1083	463	461	bonobo	0.0853113	0.992157	1
1084	463	461	chimp	0.0236051	0.968246	1
1085	463	464	gibbon	0.034459	1.0	1
1086	463	464	gorilla	0.0187942	1.0	1
1087	463	464	orangutan	0.0104708	0.980958	1
1088	43	44	bonobo	0.0155241	0.984251	1
1089	43	44	chimp	0.0185539	0.984251	1
1090	43	44	gorilla	0.0187138	1.0	1
1091	43	44	human	0.0189839	0.984251	1
1092	43	44	orangutan	0.043677	0.984251	1
1093	43	9	gibbon	0.0287663	0.976281	1
1094	44	43	bonobo	0.0155241	0.984251	1
1095	44	43	chimp	0.0185539	0.984251	1
1096	44	43	gorilla	0.0187138	1.0	1
1097	44	43	human	0.0189839	0.984251	1
1098	44	43	orangutan	0.043677	0.984251	1
1099	44	10	gibbon	0.0464147	1.0	1
1100	462	464	bonobo	0.0189418	0.964898	1
1101	462	464	chimp	0.0249028	1.0	1
1102	462	466	gibbon	0.0178092	0.984251	1
1103	462	466	gorilla	0.0211537	1.0	1
1104	462	466	orangutan	0.0139759	0.984251	1
1105	464	462	bonobo	0.0189418	0.964898	1
1106	464	462	chimp	0.0249028	1.0	1
1107	464	463	gibbon	0.034459	1.0	1
1108	464	463	gorilla	0.0187942	1.0	1
1109	464	463	orangutan	0.0104708	0.980958	1
1110	466	465	bonobo	0.00667208	0.964898	1
1111	466	462	gibbon	0.0178092	0.984251	1
1112	466	462	gorilla	0.0211537	1.0	1
1113	466	462	orangutan	0.0139759	0.984251	1
1114	465	466	bonobo	0.00667208	0.964898	1
1115	465	461	gibbon	0.0448578	0.976281	1
1116	465	461	gorilla	0.0115466	0.992157	1
1117	465	461	orangutan	0.0219445	0.984251	1
1118	469	470	bonobo	0.00632016	1.0	1
1119	469	470	gibbon	0.0350313	1.0	1
1120	469	470	gorilla	0.13275	0.992157	1
1121	469	470	human	0.0111618	0.992157	1
1122	469	471	orangutan	0.0174751	0.976281	1
1123	470	469	bonobo	0.00632016	1.0	1
1124	470	469	gibbon	0.0350313	1.0	1
1125	470	469	gorilla	0.13275	0.992157	1
1126	470	469	human	0.0111618	0.992157	1
1127	471	472	bonobo	0.0701969	0.976281	1
1128	471	472	gibbon	0.295256	0.976281	1
1129	471	472	human	0.028416	0.992157	1
1130	471	473	gorilla	0.0444216	0.992157	1
1131	471	469	orangutan	0.0174751	0.976281	1
1132	472	471	bonobo	0.0701969	0.976281	1
1133	472	471	gibbon	0.295256	0.976281	1
1134	472	471	human	0.028416	0.992157	1
1135	472	474	gorilla	0.0143937	0.984251	1
1136	473	474	bonobo	0.014479	0.984251	1
1137	473	474	gibbon	0.0413975	1.0	1
1138	473	474	human	0.0135318	0.984251	1
1139	473	474	orangutan	0.00820169	0.976281	1
1140	473	471	gorilla	0.0444216	0.992157	1
1141	474	473	bonobo	0.014479	0.984251	1
1142	474	473	gibbon	0.0413975	1.0	1
1143	474	473	human	0.0135318	0.984251	1
1144	474	473	orangutan	0.00820169	0.976281	1
1145	474	472	gorilla	0.0143937	0.984251	1
1146	477	478	bonobo	0.0140502	0.992157	1
1147	477	478	chimp	0.0147404	0.984251	1
1148	477	478	human	0.0114384	1.0	1
1149	477	478	orangutan	0.0194426	0.984251	1
1150	477	552	gibbon	0.0193117	0.968246	1
1151	478	477	bonobo	0.0140502	0.992157	1
1152	478	477	chimp	0.0147404	0.984251	1
1153	478	477	human	0.0114384	1.0	1
1154	478	477	orangutan	0.0194426	0.984251	1
1155	478	551	gibbon	0.047127	0.984251	1
1156	45	46	bonobo	0.00633005	0.984251	1
1157	45	46	chimp	0.00532696	1.0	1
1158	45	46	gorilla	0.00347985	0.980958	1
1159	45	46	human	0.00486756	0.976281	1
1160	45	47	gibbon	0.061667	0.992157	1
1161	45	47	orangutan	0.0710663	1.0	1
1162	46	45	bonobo	0.00633005	0.984251	1
1163	46	45	chimp	0.00532696	1.0	1
1164	46	45	gorilla	0.00347985	0.980958	1
1165	46	45	human	0.00486756	0.976281	1
1166	46	48	gibbon	0.0642067	0.984251	1
1167	46	48	orangutan	0.0776972	1.0	1
